price,model,specs,color,bodytype,mileage,engine,city
"$16,500 ",2009 Nissan Titan SE,"Used 2009 Nissan Titan SE with 4WD, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Windows, AM/FM, Power Locks, Front Airbags (Driver), Power Mirrors",Red,Pickup,"Mileage: 90,627 miles",8 Cyl,SanDiego
"$23,495 ",2012 Lexus IS 350,"Used 2012 Lexus IS 350 with RWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Heated Seats, Power Seat (Driver), Intermittent Wipers, Front Airbags (Driver)",White,Sedan,"Mileage: 45,686 miles",6 Cyl,SanDiego
"$24,990 ",2017 Ram 1500 SLT,"Used 2017 Ram 1500 SLT with RWD, Alloy Wheels, Keyless Entry, Quad Cab, Cruise Control, Split/Folding Seats, Air Conditioning, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Gray,Pickup,"Mileage: 13,089 miles",6 Cyl,SanDiego
"$10,777 ",2014 Toyota Prius c Two,"Used 2014 Toyota Prius c Two with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Trip Computer, Intermittent Wipers",Black,Hatchback,"Mileage: 64,022 miles",4 Cyl,SanDiego
"$11,400 ",2013 Hyundai Elantra GLS,"Used 2013 Hyundai Elantra GLS with FWD, Alloy Wheels, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM, Aux Audio Adapter",Gray,Sedan,"Mileage: 41,075 miles",4 Cyl,SanDiego
"$12,495 ",2016 Hyundai Veloster Base,"Used 2016 Hyundai Veloster Base with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Blue,Hatchback,"Mileage: 42,717 miles",4 Cyl,SanDiego
"$15,977 ",2012 Chevrolet Camaro LS,"Used 2012 Chevrolet Camaro LS with RWD, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows, AM/FM",Blue,Coupe,"Mileage: 32,527 miles",6 Cyl,SanDiego
"$23,400 ",2015 Jeep Cherokee Trailhawk,"Used 2015 Jeep Cherokee Trailhawk with 4WD, Remote Start, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Rear-View Camera, Split/Folding Seats, Air Conditioning, Satellite Radio, Power Steering",Silver,SUV,"Mileage: 40,434 miles",6 Cyl,SanDiego
"$9,999 ",2013 Volkswagen Beetle,"Used 2013 Volkswagen Beetle with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",Unspecified,Hatchback,"Mileage: 62,000 miles",5 Cyl,SanDiego
"$15,895 ",2016 Dodge Journey SE,"Used 2016 Dodge Journey SE with FWD, Keyless Entry, Cruise Control, Split/Folding Seats, Cloth Seats, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, 4-Wheel Disc Brakes, Intermittent Wipers",Gray,SUV,"Mileage: 18,765 miles",4 Cyl,SanDiego
"$18,995 ",2016 Ford Mustang,"Used 2016 Ford Mustang with RWD, Leather Seats, Fog Lights, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",Gray,Convertible,"Mileage: 38,688 miles",4 Cyl,SanDiego
"$8,900 ",2011 Honda Accord EXL,"Used 2011 Honda Accord EXL with FWD, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM",Black,Sedan,"Mileage: 111,770 miles",4 Cyl,SanDiego
"$11,995 ",2008 Nissan Titan SE,"Used 2008 Nissan Titan SE with RWD, Cruise Control, Air Conditioning, Cloth Seats, Power Windows, AM/FM, Aux Audio Adapter, Front Airbags (Driver), Power Mirrors",White,Pickup,"Mileage: 120,221 miles",8 Cyl,SanDiego
"$28,994 ",2014 BMW 3 Series 335i,"Used 2014 BMW 3 Series 335i with RWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning",Silver,Sedan,"Mileage: 41,865 miles",6 Cyl,SanDiego
"$24,588 ",2015 Ram 1500 SLT,"Used 2015 Ram 1500 SLT with 4WD, Fog Lights, Keyless Entry, Quad Cab, Cruise Control, Towing Package, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats",Red,Pickup,"Mileage: 34,375 miles",6 Cyl,SanDiego
"$7,500 ",2003 GMC Yukon XL 1500,"Used 2003 GMC Yukon XL 1500 with RWD, Leather Seats, Third Row Seating, Cruise Control, Heated Seats, CD (Single Disc), DVD, Air Conditioning, Power Windows",Blue,SUV,"Mileage: 117,675 miles",8 Cyl,SanDiego
"$17,997 ",2016 Chrysler Town & Country Touring,"Used 2016 Chrysler Town & Country Touring with FWD, Leather Seats, Fog Lights, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, DVD, Air Conditioning",Gray,Minivan,"Mileage: 44,445 miles",6 Cyl,SanDiego
"$23,977 ",2012 Ford F-150 XLT,"Used 2012 Ford F-150 XLT with 4WD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats",Gray,Pickup,"Mileage: 72,637 miles",6 Cyl,SanDiego
"$22,990 ",2016 GMC Terrain SLT,"Used 2016 GMC Terrain SLT with FWD, Remote Start, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3",White,SUV,"Mileage: 27,680 miles",6 Cyl,SanDiego
"$19,990 ",2013 Lexus CT 200h,"Used 2013 Lexus CT 200h with FWD, Fog Lights, Power Sun/Moonroof, Air Conditioning, Power Steering, Trip Computer, Power Seat (Driver), Power Locks, Handsfree/Bluetooth Integration",Silver,Hatchback,"Mileage: 6,900 miles",4 Cyl,SanDiego
"$16,960 ",2016 Nissan Quest SV,"Used 2016 Nissan Quest SV with FWD, Fog Lights, Third Row Seating, Keyless Entry, Cruise Control, Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering",White,Minivan,"Mileage: 45,462 miles",6 Cyl,SanDiego
"$9,894 ",2016 Nissan Versa Note SV,"Used 2016 Nissan Versa Note SV with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering",Red,Hatchback,"Mileage: 41,476 miles",4 Cyl,SanDiego
"$29,910 ",2016 Ford Expedition XLT,"Used 2016 Ford Expedition XLT with RWD, Fog Lights, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering",White,SUV,"Mileage: 36,189 miles",6 Cyl,SanDiego
"$7,990 ",2013 Kia Rio LX,"Used 2013 Kia Rio LX with FWD, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows, AM/FM",Red,Hatchback,"Mileage: 54,234 miles",4 Cyl,SanDiego
"$18,895 ",2014 Ford F-150,"Used 2014 Ford F-150 with RWD, Trailer Hitch, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, AM/FM, Aux Audio Adapter, 4-Wheel Disc Brakes, Trip Computer, Intermittent Wipers",Silver,Pickup,"Mileage: 15,664 miles",6 Cyl,SanDiego
"$11,992 ",2013 Ford Fusion SE,"Used 2013 Ford Fusion SE with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Cloth Seats",White,Sedan,"Mileage: 50,718 miles",4 Cyl,SanDiego
"$11,995 ",2009 Jaguar XF,"Used 2009 Jaguar XF with RWD, Leather Seats, Alloy Wheels, Navigation System, Cruise Control, Heated Seats, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",Gray,Sedan,"Mileage: 105,220 miles",8 Cyl,SanDiego
"$8,250 ",2005 Infiniti G35 Base,"Used 2005 Infiniti G35 Base with RWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Air Conditioning, MP3, Power Steering, Power Windows",Gray,Sedan,"Mileage: 64,224 miles",6 Cyl,SanDiego
"$12,991 ",2010 Mercedes-Benz C-Class C 300,"Used 2010 Mercedes-Benz C-Class C 300 with RWD, Fog Lights, Power Sun/Moonroof, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Blue,Sedan,"Mileage: 86,596 miles",6 Cyl,SanDiego
"$11,984 ",2016 Ford Focus SE,"Used 2016 Ford Focus SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering",Silver,Hatchback,"Mileage: 43,498 miles",4 Cyl,SanDiego
"$10,495 ",2015 Kia Rio LX,"Used 2015 Kia Rio LX with FWD, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, AM/FM, 4-Wheel Disc Brakes, Trip Computer",Unspecified,Sedan,"Mileage: 39,998 miles",4 Cyl,SanDiego
"$15,995 ",2016 Mazda Mazda3 i Sport,"Used 2016 Mazda Mazda3 i Sport with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Rear-View Camera, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM",Blue,Sedan,"Mileage: 5,999 miles",4 Cyl,SanDiego
"$7,995 ",2008 Toyota Avalon Limited Edition,"Used 2008 Toyota Avalon Limited Edition with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Heated Seats, Split/Folding Seats, Air Conditioning, MP3, Power Windows",Gray,Sedan,"Mileage: 171,992 miles",6 Cyl,SanDiego
"$10,995 ",2010 Honda CR-V LX,,Unspecified,SUV,"Mileage: 103,000 miles",4 Cyl,SanDiego
"$22,495 ",2016 Dodge Charger R/T,"Used 2016 Dodge Charger R/T with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Split/Folding Seats, DVD, Air Conditioning, MP3, Satellite Radio",White,Sedan,"Mileage: 32,364 miles",8 Cyl,SanDiego
"$11,278 ",2008 BMW 3 Series 328i,"Used 2008 BMW 3 Series 328i with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, Power Windows, AM/FM",Blue,Convertible,"Mileage: 95,008 miles",6 Cyl,SanDiego
"$11,999 ",2013 Toyota Prius Three,"Used 2013 Toyota Prius Three with FWD, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM",Red,Hatchback,"Mileage: 23,667 miles",4 Cyl,SanDiego
"$16,000 ",2009 BMW X5 xDrive30i,"Used 2009 BMW X5 xDrive30i with AWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, MP3, Power Windows",Gray,SUV,"Mileage: 55,447 miles",6 Cyl,SanDiego
"$9,995 ",2004 Porsche Boxster Base,"Used 2004 Porsche Boxster Base with RWD, Leather Seats, Fog Lights, Air Conditioning, Power Windows, AM/FM, Power Seat (Driver), Intermittent Wipers, Front Airbags (Driver)",Black,Convertible,"Mileage: 67,569 miles",6 Cyl,SanDiego
"$15,492 ",2008 Lexus LS 460,"Used 2008 Lexus LS 460 with RWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, DVD, Air Conditioning",Silver,Sedan,"Mileage: 107,085 miles",8 Cyl,SanDiego
"$13,777 ",2016 Chevrolet Malibu LT,"Used 2016 Chevrolet Malibu LT with FWD, Navigation System, Keyless Entry, Cruise Control, MP3, Satellite Radio, Power Windows, Aux Audio Adapter, Power Locks, Handsfree/Bluetooth Integration",Silver,Sedan,"Mileage: 37,000 miles",4 Cyl,SanDiego
"$9,999 ",2014 Nissan Versa Note S,"Used 2014 Nissan Versa Note S with FWD, CD (Single Disc), Split/Folding Seats, Air Conditioning, Satellite Radio, Cloth Seats, Power Steering, AM/FM, Trip Computer, Rear Window Defroster, Front Airbags (Driver)",Black,Hatchback,"Mileage: 13,791 miles",4 Cyl,SanDiego
"$20,483 ",2015 Honda Accord EXL,"Used 2015 Honda Accord EXL with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning",White,Coupe,"Mileage: 16,155 miles",4 Cyl,SanDiego
"$10,995 ",2013 Kia Optima LX,"Used 2013 Kia Optima LX with FWD, Power Sun/Moonroof, Keyless Entry, Rear-View Camera, Power Windows, Power Locks, Handsfree/Bluetooth Integration, Power Mirrors",Silver,Sedan,"Mileage: 44,263 miles",4 Cyl,SanDiego
"$16,984 ",2015 Nissan Altima SL,"Used 2015 Nissan Altima SL with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Split/Folding Seats",Silver,Sedan,"Mileage: 37,690 miles",6 Cyl,SanDiego
"$13,984 ",2016 Nissan Altima,"Used 2016 Nissan Altima with FWD, Keyless Entry, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes",Black,Sedan,"Mileage: 35,627 miles",4 Cyl,SanDiego
"$11,859 ",2016 Ford Focus SE,"Used 2016 Ford Focus SE with FWD, Keyless Entry, Cruise Control, Rear-View Camera, Power Steering, AM/FM, Intermittent Wipers, Rear Window Defroster, Handsfree/Bluetooth Integration, Front Airbags (Driver), Power Mirrors",White,Sedan,"Mileage: 43,598 miles",4 Cyl,SanDiego
"$20,888 ",2013 Mercedes-Benz C-Class C 250,"Used 2013 Mercedes-Benz C-Class C 250 with RWD, Fog Lights, Power Sun/Moonroof, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Black,Sedan,"Mileage: 39,742 miles",4 Cyl,SanDiego
"$12,491 ",2012 Honda Accord SE,"Used 2012 Honda Accord SE with FWD, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Power Steering",Gray,Sedan,"Mileage: 78,172 miles",4 Cyl,SanDiego
"$18,300 ",2016 Dodge Challenger SXT,"Used 2016 Dodge Challenger SXT with RWD, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer, Intermittent Wipers",Black,Coupe,"Mileage: 27,392 miles",6 Cyl,SanDiego
"$10,995 ",2005 Chevrolet Avalanche 1500,"Used 2005 Chevrolet Avalanche 1500 with RWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Cloth Seats, Power Windows, AM/FM",Gray,SUV,"Mileage: 104,637 miles",8 Cyl,SanDiego
"$12,197 ",2014 Toyota Camry LE,"Used 2014 Toyota Camry LE with FWD, Rear-View Camera, Handsfree/Bluetooth Integration",Silver,Sedan,"Mileage: 39,944 miles",4 Cyl,SanDiego
"$8,995 ",2013 Ford Focus SE,"Used 2013 Ford Focus SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM",Gray,Hatchback,"Mileage: 55,680 miles",4 Cyl,SanDiego
"$12,588 ",2016 Nissan Juke S,"Used 2016 Nissan Juke S with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows",Silver,SUV,"Mileage: 37,670 miles",4 Cyl,SanDiego
"$9,797 ",2016 Hyundai Elantra SE,"Used 2016 Hyundai Elantra SE with FWD, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Gray,Sedan,"Mileage: 71,501 miles",4 Cyl,SanDiego
"$12,497 ",2015 Mazda Mazda3 i Sport,"Used 2015 Mazda Mazda3 i Sport with FWD, Cruise Control, Split/Folding Seats, Air Conditioning, Power Steering, AM/FM, Aux Audio Adapter, Intermittent Wipers, Power Locks, Rear Window Defroster, Handsfree/Bluetooth Integration",Gray,Sedan,"Mileage: 39,200 miles",4 Cyl,SanDiego
"$19,984 ",2016 Ford Mustang,"Used 2016 Ford Mustang with RWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3",Red,Convertible,"Mileage: 43,846 miles",4 Cyl,SanDiego
"$11,900 ",2013 Mazda Mazda3 i Touring,"Used 2013 Mazda Mazda3 i Touring with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering, Power Windows, Aux Audio Adapter, 4-Wheel Disc Brakes",Black,Sedan,"Mileage: 32,655 miles",4 Cyl,SanDiego
"$15,377 ",2012 Nissan Pathfinder S,"Used 2012 Nissan Pathfinder S with RWD, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering",White,SUV,"Mileage: 58,135 miles",6 Cyl,SanDiego
"$23,980 ",2016 Ford Explorer XLT,"Used 2016 Ford Explorer XLT with 4WD, Fog Lights, Third Row Seating, Keyless Entry, Cruise Control, Split/Folding Seats, DVD, Air Conditioning, Cloth Seats, Power Steering, AM/FM",White,SUV,"Mileage: 42,725 miles",6 Cyl,SanDiego
"$11,995 ",2010 Ford Edge Limited,"Used 2010 Ford Edge Limited with FWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Split/Folding Seats, Air Conditioning, Power Windows, AM/FM",White,SUV,"Mileage: 81,788 miles",6 Cyl,SanDiego
"$8,995 ",2009 BMW 3 Series 328i,"Used 2009 BMW 3 Series 328i with RWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Windows, AM/FM, Trip Computer",Red,Sedan,"Mileage: 83,358 miles",6 Cyl,SanDiego
"$11,995 ",2015 Chrysler 200 Limited,"Used 2015 Chrysler 200 Limited with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, Aux Audio Adapter",Gray,Sedan,"Mileage: 43,800 miles",4 Cyl,SanDiego
"$6,999 ",2005 Cadillac SRX,"Used 2005 Cadillac SRX with RWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Steering",Silver,SUV,"Mileage: 94,817 miles",6 Cyl,SanDiego
"$12,995 ",2011 Nissan Murano SV,"Used 2011 Nissan Murano SV with AWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering",Gray,SUV,"Mileage: 87,402 miles",6 Cyl,SanDiego
"$14,777 ",2011 Nissan Murano LE,"Used 2011 Nissan Murano LE with AWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Power Steering",Silver,SUV,"Mileage: 74,735 miles",6 Cyl,SanDiego
"$21,499 ",2012 Jeep Wrangler Sport,"Used 2012 Jeep Wrangler Sport with 4WD, Fog Lights, CD (Single Disc), Split/Folding Seats, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, Intermittent Wipers, Front Airbags (Driver)",White,SUV,"Mileage: 70,613 miles",6 Cyl,SanDiego
"$29,995 ",2016 Toyota Tacoma TRD Off Road,"Used 2016 Toyota Tacoma TRD Off Road with RWD, Double Cab, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Air Conditioning, MP3",Red,Pickup,"Mileage: 22,771 miles",6 Cyl,SanDiego
"$15,900 ",2015 Toyota Camry SE,"Used 2015 Toyota Camry SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats, Power Steering",White,Sedan,"Mileage: 32,308 miles",4 Cyl,SanDiego
"$16,500 ",2016 Hyundai Santa Fe Sport,"Used 2016 Hyundai Santa Fe Sport with AWD, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Power Steering, Power Windows, Aux Audio Adapter, 4-Wheel Disc Brakes",Black,SUV,"Mileage: 41,934 miles",4 Cyl,SanDiego
"$10,997 ",2015 Nissan Altima S,"Used 2015 Nissan Altima S with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, AM/FM, Aux Audio Adapter, Trip Computer",Black,Sedan,"Mileage: 72,272 miles",4 Cyl,SanDiego
"$21,894 ",2017 Ford Mustang,"Used 2017 Ford Mustang with RWD, Leather Seats, Fog Lights, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio",White,Convertible,"Mileage: 35,253 miles",4 Cyl,SanDiego
"$62,995 ",2010 Chevrolet Corvette ZR1,"Used 2010 Chevrolet Corvette ZR1 with RWD, Leather Seats, Alloy Wheels, Heated Seats, Air Conditioning, Satellite Radio, Power Steering, Power Windows, AM/FM, Trip Computer, Power Seat (Driver)",Yellow,Coupe,"Mileage: 14,030 miles",8 Cyl,SanDiego
"$27,990 ",2014 BMW 3 Series 328i xDrive,"Used 2014 BMW 3 Series 328i xDrive with AWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3",Black,Hatchback,"Mileage: 23,390 miles",4 Cyl,SanDiego
"$5,990 ",2010 Scion xD,"Used 2010 Scion xD with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows, AM/FM, Trip Computer",White,Hatchback,"Mileage: 132,009 miles",4 Cyl,SanDiego
"$17,896 ",2014 Mazda CX-5 Touring,"Used 2014 Mazda CX-5 Touring with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Split/Folding Seats, Air Conditioning, MP3, Cloth Seats",Red,SUV,"Mileage: 28,732 miles",4 Cyl,SanDiego
"$21,995 ",2016 Nissan Frontier SV,"Used 2016 Nissan Frontier SV with RWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Air Conditioning, MP3, Satellite Radio, Power Steering, Power Windows",Gray,Pickup,"Mileage: 17,657 miles",6 Cyl,SanDiego
